song_id,track_id,artist_name,title,kmeans_cluster,agg_cluster,dbscan_cluster,is_popular
SOMXUFQ12AF72A0646,TRAVCBP128F422930E,Jason & The Scorchers,Help There's A Fire,1,5,0,0
SORGBYP12AB0182E4F,TRAVCKQ128F935BC1E,Corderoy,Rock Guitar,3,4,0,0
SOWAJLH12AB017C2EC,TRAVCNA128F930975C,Mithotyn,On Misty Pathways,2,2,0,1
SOSVWFQ12AC95F0272,TRAVCTG12903CFF7F9,Twenty 4 Seven,Take Your Chance,1,0,0,0
SOIYEXL12AC9074DD1,TRAVCWE12903CEF076,Lupe Fiasco feat. GemStones and Graham Burris,Dumb It Down (Live From Chicago),5,2,0,0
SODKSMV12A6D4F6922,TRAVCWS128F1469EE2,Joi,Oh My People,1,2,0,1
SOEJCCJ12A58A7AF1D,TRAVDBI12903D105BB,Entre Ríos,Altas Horas,2,0,0,1
SOFKJVX12A8C134B03,TRAVDBV128F424EAD8,DCX,Hold Me,1,5,0,0
SOYEDIE12A8C142C36,TRAVDCO128F9324A1D,Usher featuring Jermaine Dupri,Chivalry,5,2,0,0
SOHJEIX12AB017F997,TRAVDDJ128F92EF09C,Creedence Clearwater Revisited,Proud mary,4,1,0,0
SOVEQUY12AB0186A16,TRAVDDS12903CDD092,Marc Perrone,Serenade valse,0,0,0,0
SOMEEAR12AAF3B3F86,TRAVDGG128F92E389A,Memphis Minnie,Nothing In Rambling,4,0,0,0
SOHBHNO12AB018662A,TRAVDKK12903CAF5D9,Big Daddy Rick,Pac's Break,0,3,0,0
SOJEWQG12AB018BD74,TRAVDMO12903CDA1DB,Kekele,Affaire Mokuwa,2,0,0,0
SOLIBHA12AB018800D,TRAVDNM128F9344090,Gail Davies,Following You Around (Album Version),4,1,0,0
SOXWXPG12A6D4FE1EA,TRAVDQQ128F421B864,Elvenking,A Fiery Stride (Ltd. Edition Bonus),1,5,0,0
SOOCIQX12A6D4F92D3,TRAVDQU128EF34E7A8,Karen Peck And New River,My God Will Always Be Enough,2,0,0,0
SOCOTGR12AB01869CF,TRAVDRG12903C9A44C,Leslie Mendelson,Turn It Over (Album Version),1,5,0,1
SOQQDXF12A8C1416F4,TRAVDSA128F92D3852,Claire Hamill,Japanese Lullaby,2,0,0,0
SOJVIWA12AB0189127,TRAVEGK12903CA4E42,Mind Furniture,Hoop of Flame (IV. Glimpse of a Chance),0,3,0,0
SONAYZR12A8C144497,TRAVEGQ128F92D94C4,Orquesta Sublime,Son Los Años,2,0,0,0
SOAQCNA12AB01848DD,TRAVEKB128F9321D0B,Chico Hamilton,Denise,3,4,0,0
SOFCKEK12A8AE46966,TRAVELY128F42606F8,A Tribe Called Quest,Like It Like That,5,1,0,1
SOPGEJZ12AB0184A18,TRAVEMF12903CAF953,John Brown,The Scenic Route,4,1,0,0
SOEXULP12AB0186514,TRAVEOQ128F931C8F4,Percy Mayfield,Please Send Me Someone To Love,2,0,0,0
SOBSGAZ12A8C13A351,TRAVEQI128F426F935,Jack Sheldon,Dear Ann,4,1,0,0
SOIIZQG12A58A7A753,TRAVEQX128E07864AA,VHS Or Beta,New Day Rising,4,1,0,0
SOSIXEN12AC4689235,TRAVESV12903CEDEDA,Corb Lund,Horse Doctor_ Come Quick,1,5,0,1
SOTQZTJ12AB0183192,TRAVEYE128F933EA89,The Mystic Moods Orchestra,Visions,0,0,0,0
SOTJZBJ12A8C143A71,TRAVFEW128F92E2B47,Alice Cooper,Be My Lover,5,2,0,1
SOKWNWI12A8C13383F,TRAVFJV128F92D2043,Al Di Meola,Bianca's Midnight Lullaby,1,5,0,1
SONFWUQ12AB0185971,TRAVFKG12903CB2235,Paul Overman,Morning Rain Music by Jorge Alfano,0,3,-1,0
SOPQKMQ12AB017AF79,TRAVFOA128F92F2B38,Mongo Santamaria,Watermelon Man,1,4,0,0
SOBANXX12A8C1388F9,TRAVFPH128F42621EE,The Distillers,The Blackest Years (CD only hidden track),2,4,0,1
SOAOXTG12A67021AA7,TRAVFSL128E078E22A,Ms. Dynamite / Kymani Marley,Seed Will Grow,2,2,0,1
SOKELFE12A6D4F7911,TRAVFSW128F145C1D2,ARRESTED DEVELOPMENT,Raining Revolution (Live) (Unplugged),4,1,0,0
SOSHODU12A6D4F87B7,TRAVFVU128F14743B6,Line Renaud,Sept Coeurs,1,5,0,0
SONGPXG12AB0184A31,TRAVGCJ12903CB3C9C,Gran Coquivacoa_ Neguito Borjas,El tuli-tuli,4,1,0,0
SOYWXIK12AB017C22B,TRAVGDE128F92F5F5E,Dobet Gnahoré,Kakou,2,0,0,1
SOIAJUT12A8AE4888C,TRAVGFT128F424278B,Café Quijano,Hablando A Un Cristal,4,1,0,0
SORFVTH12A58A7D001,TRAVGFX128F14ADFED,Scott Wesley Brown,Pray For Me (One Step Closer Album Version),1,5,0,0
SOBMYJF12A8C141AD2,TRAVGKM128F92C58B4,Fernando Ortega,Don't Let Me Come Home A Stranger (LP Version),2,5,0,0
SOWAAYI12A6701C186,TRAVGKR128E0789A99,Les Paul and Mary Ford,I Really Don't Want To Know (1990 Digital Remaster),2,0,0,0
SOADDSQ12AB01807A8,TRAVGLC128F931535B,Jimmy Witherspoon,Man Don't Cry,1,1,0,0
SOBARGP12A58A7B1D9,TRAVGNH128F428CBA9,Amorphis,Into Hiding,5,2,0,1
SORXMXJ12AAA15D02E,TRAVGXU128F92F3854,Mr.De',Throw,2,1,0,0
SOBLUQR12A67021450,TRAVGYX128E078E8A8,The Cure,Primary,1,5,0,0
SOEKGLO12A8C1363DE,TRAVGZF128F4260E6F,Cliff Edwards/Disney Studio Chorus,When You Wish Upon A Star,2,0,0,0
SODCZSU12AB018306C,TRAVGZS128F9338603,Tammy Wynette,I Stayed Long Enough,1,5,0,0
SOZZVMW12AB0183B52,TRAVHCL128F93015C4,Alexisonfire,Accept Crime (Album Version),5,2,0,1
SOZLSBK12A6D4F87B8,TRAVHIA128F1494B0C,Sonny James,I'll Never Find Another You,2,0,0,1
SOPEGIG12A6D4F8CAB,TRAVHLR128F146B476,Charly García,Asesíname,1,5,0,1
SOFNXKP12AB0188C0D,TRAVHPV128F933E986,The Elders,Send a Prayer,2,0,0,0
SOQHAXR12A8C142BC7,TRAVHRU128F92C637E,Rachel Portman,The Letters,4,0,0,0
SOXHKRT12A6D4F89C8,TRAVHTT128F14987BB,Charlie Haden,American Dreams,4,1,0,0
SOJLDSP12A8C1350D8,TRAVHTY128F4271F2D,Walter Wanderley Trio,O Menino Desce O Morro,1,5,0,0
SOQJJVP12AB01868CB,TRAVIFJ12903CC4BA3,Marilyn Horne,"Rinaldo : Act 3 ""Or la tromba in suon festante"" [Rinaldo]",0,0,0,0
SOSBGOF12A6D4FB506,TRAVISL128F4213009,Marga Gomez,Filumena Fabulosa,0,1,0,0
SOGYTNT12A6D4F906F,TRAVITI128F147DA2B,Apache Indian,Independent Girl (feat. Malki Singh),1,1,0,0
SONOVXO12AB01877FE,TRAVIVD128F934029B,John Berry,Those Were the Days,1,2,0,0
SOYBNOK12AB018B3C3,TRAVIVX12903C9726D,Noah Lewis,Devil In The Wood Pile,0,3,0,0
SOEFBHK12A8C1350A0,TRAVIZG128F4266E68,Vangelis,Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7,4,1,0,0
SONQGFP12A6D4FAEAF,TRAVIZN128F149EA5A,Crazy Horse,Going Home (Album Version),1,1,0,0
SOOFIJM12A8C1359D1,TRAVJCF128F42755D5,The Sun Harbor's Chorus-Documentary Recordings,We Started Together,0,1,0,0
SOCQAEO12AB01825BC,TRAVJDB128F93305EB,Gustavo Cerati,Tu Cicatriz En Mi,4,2,0,0
SOBQRZJ12A6310E1F8,TRAVJHK128E078370B,LL Cool J,Headsprung,5,2,0,0
SOIMDST12A6D4FB995,TRAVJNA128F421FFE0,Roger Reynolds,Binaural Presentation - Kokoro. Pt. 5,0,0,-1,0
SOOTFBM12A6D4FCD69,TRAVJOO128F14AD39C,BT,Korean Waterhole,4,1,0,0
SODNBYJ12A58A78504,TRAVJRC128F425D474,George Jones,Together Alone,1,5,0,0
SOGVZCB12AB0180FC0,TRAVJXS128F931C380,Tito Allen,Nadie Como Tu,1,5,0,0
SONLHUA12A8C14470A,TRAVKGE128F92E5944,Kris Kristofferson,Snakebit,5,2,0,0
SOVGRWF12A8C144940,TRAVKGJ12903CB81E3,The Del McCoury Band,She's Left Me Again,1,5,0,0
SOIUTCL12AB0188849,TRAVKGM12903CA66FB,L7,Baggage,1,5,0,1
SOJOMPY12AB01841A3,TRAVKHZ128F930058B,Antonio Koudele,Once Upon A Time,0,3,0,0
SOXNUWK12A8C140027,TRAVKJI12903CF479A,Moonspell,Trebraruna,4,1,0,1
SOLDRGH12A8C131F5D,TRAVKJJ128F424DA32,Rickie Lee Jones,Second Time Around,4,0,0,1
SOVGIQD12A6701F668,TRAVKKG128E0784E75,Fabolous,Change You or Change Me (Amended Version),4,2,0,1
SOJQYBG12AB018B656,TRAVKOP12903CD4E39,Perez Prado_ His Orchestra,Abril en Portugal,1,1,0,0
SOJTWAZ12A8C144E69,TRAVKQF128F92E2FC1,Vic Chou,Ni De Ti Wen,4,1,0,0
SORWUTQ12A8C1465BC,TRAVKSX128F92EF211,Hank Locklin,Who Do You Think You're Fooling,2,1,0,0
SOGDSYD12AF72A0F02,TRAVKUT128F93462CE,Joe Bonamassa,Jam Intro,4,2,0,0
SOFWUBT12A8C13A9C7,TRAVKVC128F42671D3,X-Raided,Who's Tha Hoe?,4,1,0,1
SOUPQOK12A6D4FDC9E,TRAVKYW128F421750B,Mike Vax,Nada Mas,4,1,0,0
SOZQBLB12A8C141242,TRAVLBK128F92D2829,Claire Hamill,Awaken - Lark Rise,1,0,0,0
SOLSWKN12AB018510E,TRAVLBV128F9349C70,Marcus Miller,Running Through My Dreams,4,1,0,1
SOKPGFN12A8C143481,TRAVLHT12903CAF2F6,Alexandre Desplat,White Sand,2,0,0,0
SOCEIHL12A8C13BDF5,TRAVLKA128F428BBD3,The Dells,I Just Don't Know What To Do With Myself,1,5,0,0
SOCBRFS12AB01825FA,TRAVLLM128F933067B,Henri Pousseur,Racine dix-neuvième de huit-quarts,3,4,-1,0
SOXNYJQ12A8C13502D,TRAVLNW128F4272F05,Gian Marco,Te Mentiría,2,0,0,1
SODRQHM12A8C1343AD,TRAVLWL128F424EF6A,The All American Rejects,The Future Has Arrived,5,2,0,1
SOCPHKW12AB0182D36,TRAVLWR128F9316DA6,The Who,Sodding About,5,2,0,0
SOJQGPD12A8C13AD3D,TRAVLXZ128F42A22E4,Jim Reeves,May The Good Lord Bless And Keep You,2,1,0,0
SOKAVIC12AF72A4556,TRAVMFC128F428CDE0,Camp Lo,Sparkle,2,0,0,0
SOHRTAR12A8C13FC87,TRAVMOE128F9336555,Atman,Lingan,4,1,0,0
SOTLACM12A8C132954,TRAVMPT128F4246BE4,Novika,Common Tear,1,0,0,1
SOONBLX12AC468AA6B,TRAVMQE12903D08335,Atomic Rooster,Close Your Eyes,2,0,0,0
SOHUEFC12A8AE4827A,TRAVMRI128F4259E76,Sade,Paradise,5,1,0,0
SORJVVF12AAF3B1F63,TRAVMUT128F92F9857,Kako,Mi Bomba,0,1,0,0
SOIXAJN12AB0183EE3,TRAVMWQ128F934B098,Fever Ray,When I Grow Up,5,2,0,1
SODYMIJ12AB018C2D5,TRAVMXD12903CBBD0B,Jimi Hendrix,Once I Had A Woman,5,4,0,0
SOAIGNB12A67020200,TRAVMXQ128E0785F82,Chris Clark,If You Should Walk Away,4,1,0,0
SOMYYQD12AB0184CE2,TRAVMYN12903CB58A2,Gene Chandler,I Hate to Be the One to Say,1,5,0,0
SOAEXGD12A6D4FB738,TRAVMZX128F14AB117,Raphaël,Caravane (Live 2006),4,1,0,0
SOPFNDA12AF72A2A54,TRAVNDK128F92E3F08,Parachute Band,Take Over,4,2,0,0
SOLOEUN12AC95F02CE,TRAVNHK12903CC5B48,Tech N9ne,Elbow Macaroni (Skit),4,0,0,0
SOBGYQD12A67ADC8F9,TRAVNKA128F42282D4,Jenney,Ich vermiss dich (Radio Mix),0,3,0,0
SOITISS12AB018667D,TRAVNKY12903CCC5B3,Blingtones,Torero,0,3,0,0
SOJDGAU12AB0181EB5,TRAVNLT128F93528AB,Deekline & Wizard,Baila Baila  Vent Remix,0,3,0,0
SOBOKKZ12AB0186EDD,TRAVNSS12903CAE1EF,Terje Lie,Crazy Groove,0,0,0,0
SOUGZRZ12A81C21052,TRAVNST128F422EBD2,Soilwork,As The Sleeper Awakes,5,2,0,0
SOUWYFC12AB0181DAD,TRAVNUK128F92F274F,V V Brown,LEAVE!,4,1,0,1
SOTXMJG12A81C22F8E,TRAVNUX128F422231A,Blindman's Sun,The Fugitives,3,3,0,0
SOGQWZF12A8C13DDDD,TRAVNVI128F4298D23,Patton Oswalt,You Are Allowed 20 Birthday Parties (Album),4,5,0,1
SOHFJRL12AB0185571,TRAVNYY12903CA6AA3,X-Raided,Liftoff,2,2,0,0
SODMQNG12AB0187811,TRAVOAF12903CC29FB,Bézu,La java bleue,2,1,0,0
SOFJCSH12A81C20934,TRAVOBO128F422B7BC,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,Se un mio desir...Cedi al duo!,0,0,0,0
SOXTNNM12AB0182462,TRAVOFJ128F933DEA1,Anthony Cruz,Missing You,1,0,0,0
SOMMALW12A58A79E93,TRAVOHH128F4247EF9,Ashton Shepherd,Sounds So Good,1,2,0,1
SOFFIQX12AC960DA6E,TRAVOJH12903CF3E86,Anthony Watson,I Love Being Single (club extended mix),0,3,0,0
SOZUZPV12AB017DB9B,TRAVOLQ128F9322DB4,2 Minutos,Valentin Alsina,4,1,0,0
SOGUDEQ12A6D4FAB25,TRAVONG128F148A68D,Michelle Tumes,Everywhere (Dream Album Version),4,1,0,0
SOLXJIL12AB01889FA,TRAVOPU128F9360B7D,Daniel Johnston,High Horse,1,0,0,1
SOBLOJA12A6D4FA128,TRAVOTJ128F1472926,Nelson Ned,Noche De Ronda,2,0,0,0
SODMJKG12A670202EB,TRAVOVP128E078512B,P.O.D.,Find My Way (Album Version),5,2,0,1
SOEBVZQ12AB01869D3,TRAVOWQ128F931412C,Benny Spellman,I Didn't Know,0,0,0,0
SOAKCBR12A6D4F6D04,TRAVOXE12903D0FBB2,Beres Hammond Feat. Jah Youth,Good Old Dancehall Vibes,1,1,0,0
SOAKAPR12AB01845BE,TRAVOXW12903CA910B,Confetti's,The Sound of C (Acapella),4,1,0,0
SORANXJ12A8C142F90,TRAVOYJ128F92DD470,Tommy Makem;The Clancy Brothers,The Barnyards Of Delgaty (Live),4,0,0,0
SOLQRVZ12A67ADAD17,TRAVPGQ128E079530E,Funeral For A Friend,All The Rage (Clean Album Version),5,1,0,0
SOPRWZO12AAF3B45DB,TRAVPHB128F92DA4F5,Hatiras,Lost In Space,1,1,0,1
SOSHGBG12A8151BD89,TRAVPHL128F424EAE1,3 Doors Down,Who Are You,5,2,0,1
SOLYCWK12A6D4FEDC2,TRAVPKC128F424C826,Marygold,To Leave The Building In Order To See What's Inside,4,1,0,0
SOLLROO12AB0188D51,TRAVPNQ128F933F216,Delta 9,In The Void,4,1,0,1
SOSULYS12A8151CC9D,TRAVPOK128F423276A,Cactus,My Lady From South Of Detroit (LP Version),1,5,0,1
SOFKEDR12A8C13D381,TRAVPOV128F429EC1B,Plies featuring Tank,You (featuring Tank) (Amended Album Version),5,2,0,1
SOYCJFP12AB017B7C4,TRAVPQQ128F92F998A,Ray Davies,Picture Book,1,5,0,1
SODHUER12AB018859B,TRAVPRG12903CCBF03,Terry Dexter,Beautiful One,2,2,0,0
SOAFTRY12A6D4F81C7,TRAVPSC128F147BEA8,45 Grave,Consumers (Album Version),2,1,0,1
SOQLRND12A6D4FD162,TRAVPUM128F422062C,Diamond Rexx,Fire,4,1,0,0
SOJNQGL12AAF3B27B2,TRAVPYA128F92D944F,Poncho Sanchez,El Jamaiquino,2,0,0,0
SOAVNNL12A8C145B33,TRAVPYY128F92CEBAB,Bebo Norman,Britney,5,2,0,0
SOAPIHC12A6D4F5FD5,TRAVQBP128F145BB9B,Butthole Surfers,Tongue,5,0,0,1
SOFIUCS12AB01896AD,TRAVQCA12903CA2F92,Shout Out Out Out Out,How Do I Maintain Pt. II,4,1,0,0
SOMBRML12AB018BAB8,TRAVQEN12903CC828C,FSTZ,Quickstep,0,3,0,0
SOENCQG12A8C13599B,TRAVQER128F426FFDA,Alan Silvestri,Not Meant To Be Found,1,2,0,0
SORRXCI12A8135828A,TRAVQGZ128F4231CEF,Randy Stonehill,Can't Buy A Miracle - Album Version,2,0,0,0
SOTQOSY12A67021C2D,TRAVQIO128E0790E80,George Faith,If Loving You Is Wrong I Don't Wanna Be Right,1,5,0,0
SOCYVUM12AB01822C0,TRAVQPL128F9308D97,Uriah Heep,Son Of A Bitch,5,2,0,0
SOCKDUL12AC9097E13,TRAVQSW12903CE12F8,Edgar Bori,À l'arraché,2,0,0,0
SOCNIVN12AC3DF98D2,TRAVQTM12903CE81E9,Yvette Horner,Le Chant Du Tropeau (La Canción Del Rebaño) Vals Tirolés,0,1,0,0
SODYMGA12A8C142925,TRAVQUU128F92FA4E0,Marc Broussard,Going Home (Album Version),5,5,0,0
SOCMRCQ12A8C140094,TRAVQWO128F429BC6B,Montrose,Down,4,1,0,1
SOORPUL12A58A7A6E7,TRAVQZF128F92F3CE3,Slipknot,Three Nil (live) (Album Version),5,2,0,0
SOMMCPU12AB018AA2C,TRAVRAE12903CC95D8,TRAM 11,SUPER RISTA,4,1,0,0
SOKOYCF12AB017AF6D,TRAVRIX128F92E8629,Petrol,Ogni Silenzio,4,1,0,0
SOFYIDZ12AB0180A2B,TRAVRJA128F9329C4C,Mudhoney,The Money Will Roll Right In,4,1,0,1
SOWMYEK12A8C141C1C,TRAVRKK128F92F4F7D,Barbara Lusch,Sentimental Journey,0,3,0,0
SOXGJTM12AB017E948,TRAVRNN128F93234A9,John Wesley Ryles,Someday You Will,0,3,0,0
SOXZMDS12A8C1354C7,TRAVROB128F9305B80,Eno,Baby's On Fire,1,2,0,0
SOAXEJI12A6D4FCE3E,TRAVROF128F421AC2D,Darden Smith,Mill Creek,4,1,0,0
SOHPWUL12A6D4F93B1,TRAVRPL128F145E874,Lifer,Breathless,4,1,0,1
SOXTICT12A8C136043,TRAVRTO128F4280C14,Future Leaders of the World,Spotlight,2,0,0,0
SOHLMXE12AB018C4D0,TRAVRTQ12903CC8AA3,Messy Marv & D.Z.,Put Some $ On It,4,1,0,0
SODDUKA12AB0187DF4,TRAVSAW128F9339DF2,The Tall Grass,Be & Flower,0,0,0,0
SOYXXMC12A8AE45E55,TRAVSHM128F422C50D,Green and Yellow,Sweet Child O' Mine (Alternate Mix),0,0,0,0
SOZEFPO12AB0184AEC,TRAVSQE12903CB6879,Zeromancer,The Death Of Romance,2,2,0,1
SOICYYA12A8C136A31,TRAVSQI128F4255127,David Arkenstone,Reflections,3,5,0,0
SOSYKKS12A8C1388DF,TRAVSRW128F4294603,Kenny G,I've Been Missin' You,5,2,0,1
SOGPTOQ12A6D4F7FCC,TRAVSSU128F145DDE9,Renee Rosnes,Children's Song No. 3,0,0,0,0
SOCKUUJ12A6D4FA41C,TRAVSVL128F14B12BE,Deftones,Lotion (LP Version),5,2,0,1
SORHBPD12A8C1434B6,TRAVSZP128F92C53A0,Jesse Malin,Going Out West,1,5,0,0
SOJBLJQ12A67ADAF0F,TRAVTEH128E07953EA,Bon Jovi,The Radio Saved My Life Tonight,5,2,0,0
SOUALQN12A6D4F98AA,TRAVTET128EF34EFB8,Tigerstyle,Dhol Vajda,2,0,0,0
SOPSCFO12AB0189541,TRAVTGF12903CCE04B,Sophie Tucker,You Can't Deep Freeze a Red Hot Mama,4,1,0,0
SOFBSQK12AB01888C6,TRAVTIM12903C95CE6,Gregory Isaacs,Saddam,1,2,0,0
SOGAEXV12A8C138122,TRAVTMG128F4262F39,Krayzie Bone,Let It Burn,4,1,0,1
SORYKRN12A8C13CFC5,TRAVTNF128F428C4EA,Paso Doble,König und Königin,0,3,0,0
SOKNQNE12A8C146767,TRAVTPF128F92D107E,impulsonic,Beats are my Weapons,2,4,0,0
SOBTJCY12A8C137956,TRAVTPJ128F4265425,Göteborgs Symfoniker / Neeme Järvi,Russian Easter Festival_ Overture_ Op.36,3,4,0,0
SOMHXLM12AB0184608,TRAVTPN12903CAF3A4,Paul Glazby,pH4,3,4,0,0
SOKETSC12AB017B56C,TRAVTTD12903C924AD,J.B.Lenoir,(I Wanna) Play A Little While,2,0,0,1
SODVPYI12AB017B0D2,TRAVTUD128F93094F2,Broadcast,Where Youth And Laughter Go,2,2,0,1
SOUDJLX12AB0181ECE,TRAVTWD128F93528B4,Deekline & Wizard,Show Me - Splitloop Remix,0,3,0,0
SONUHEM12AB01899D0,TRAVTWI128F93586D0,SWAMI featuring Ishmael Morabe,Break,2,2,0,0
SOQXKUW12AC9072842,TRAVTXM12903CEFD4C,The Jackson Southernaires,You've Got A Chance,2,0,0,0
SOXNERI12A6701E92E,TRAVUAJ128E078EDA2,Aerosmith,What It Takes,5,2,0,0
SOBSVDV12AB0186089,TRAVUGT128F934D1F2,The Tamperer,Feel In The House,4,1,0,0
SOKWINH12A8C136EA1,TRAVUHY128F426A1CA,Line Renaud,Dis_ Oh Dis (Everybody Loves A Lover),0,0,0,0
SOFHTFD12A8AE47A17,TRAVUOI128F424142F,Slipknot,Everything Ends (Live version) (Album Version),5,2,0,0
SOWXKUV12A58A80BB4,TRAVUOW128F4262955,Super Cat,Oh It's You,2,0,0,1
SOMMFNR12AB01888BC,TRAVUPN128F93408D6,Missy Higgins,Breakdown [Live with Brett Dennen & Mason Jennings],1,1,0,1
SORJXEE12AB018F69F,TRAVUXG12903CE2D57,Ray Kane,Nanea Kou Maka I Ka Le'ale'a,4,0,0,0
SOIBRVU12A6D4F98A4,TRAVUXN128F147ED0F,The Paul Butterfield Blues Band,Last Hope's Gone (LP Version ),4,2,0,1
SOJPAJO12AB017BFD2,TRAVUYA128F92EBE1E,Mongo Santamaria Orchestra,Federico,4,1,0,0
SOEXXVM12AB018697B,TRAVUYL128F934A9C5,Larissa,Das Geheimrezept,0,0,0,0
SOZCOAI12A8C1332A9,TRAVUYV128F4239504,Big Maybelle,Tell Me Who,1,5,0,0
SOFCFSC12B0B80ACDB,TRAVVBW128F42819B2,Belle & Sebastian,Stay Loose,5,1,0,0
SOTBWWI12A8C1426BE,TRAVVDF128F92E6FD7,Bruce Katz Band,Just An Expression,0,1,0,0
SOCHVFS12AB0181009,TRAVVEB128F934DD34,X-Raided,Whatever It Took,4,1,0,0
SOLJYFW12A8C13F85C,TRAVVHD128F4276138,Daniel Kobialka,Singing The Night,2,0,0,0
SOQJLWY12AB0180839,TRAVVIV128F932617C,War Babies,Cry Yourself To Sleep,1,1,0,1
SOPQDEG12A6D4F8EAC,TRAVVKY128F147C330,Fastball,No Return (Album Version),2,0,0,0
SOLZKMN12A81C1FEBF,TRAVVMO128F422B4CC,Ray Sandoval,Tempestad,0,3,0,0
SORSGFJ12AB0189573,TRAVVOP12903CC5771,Nick Ingman,Down Home,4,1,0,0
SOBUHSM12AB0181ED6,TRAVVRE128F92EC0A9,R.E.M.,There She Goes Again,5,2,0,0
SOABVWD12A58A7C3FF,TRAVVSL128F92F607D,Herb Alpert And The Tijuana Brass,Adios_ Mi Corazon,4,1,0,1
SORDDBO12A58A7EE4B,TRAVVTS128F429F74D,Washboard Sam,The Gal I Love,1,5,0,0
SONTDAI12AB017AD5E,TRAVVUS128F92EA4F9,Rob Mullins,5 4 3 2 1,2,0,0,0
SOFFNXS12A8C131D32,TRAVVWK128F4244971,The Twinkle Brothers,Natty Dread Up Town,4,1,0,0
SOCBEPX12AB01829AE,TRAVVYK128F92E7FDE,André Verchuren,Aubade D'Oiseau,1,5,0,0
SOCHBAR12AB0187BA9,TRAVVZW12903CCEEE7,Madonna,Into The Groove,5,2,0,1
SOHWCXW12A6D4F801E,TRAVWAA128F145DE49,Peggy Lee,St. Louis Blues (24-Bit Digitally Remastered 99),5,2,0,0
SOQWHUD12AB0181D02,TRAVWFL128F93173B6,Johnny Keating & All Stars,Impromptu,0,3,0,0
SOIUXYS12AB0187595,TRAVWHZ128F932B179,Wordsworth feat. Adanita Ross,Don't Go (Produced by Frequency),4,1,0,0
SONLWDJ12AF72A2C9C,TRAVWIP128E078FA3D,Naughty By Nature,Family Tree,5,1,0,0
SODMWLE12AB018DEA8,TRAVWLA12903CC81E1,Kruger,Myasorubka,4,1,0,0
SOHCLHZ12AB0181C44,TRAVWON128F9331A41,Glen Ricks,Think That Love Was In Your Heart,0,1,0,0
SONFUJU12A8C136ED9,TRAVWRV128F427D06A,Vox Dei,Profecias,3,1,0,1
SOQJYTI12A8C136FA9,TRAVWTN128F425D2D5,John Fogerty,Headlines,5,2,0,1
SOLCKMT12AB018874F,TRAVWVL12903CABEEA,J.B. Lenoir,The Mojo,4,1,0,0
SOTRAIA12A8AE47465,TRAVWVZ128F4239DD1,Zebra,Red,2,2,0,0
SOOTAPN12A8C140C40,TRAVWWN128F4298B20,J. Karjalainen & Mustat Lasit,Rytmikone,2,0,0,0
SOQUXJK12AAF3B22A1,TRAVWYR128F92DED0F,Julie Zenatti,Dans Ces Villes,2,2,0,1
SOMRYSL12AB01852A8,TRAVWZA128F931F36E,The Tragically Hip,Ahead By A Century,5,0,0,1
SOBKDCU12A6D4F80F6,TRAVXBL128F42BB389,Michael Jackson,Girl You're So Together,5,2,0,1
SOPZQHN12A6D4F84CA,TRAVXEP128F14539AE,Fort Minor,Introduction (Album Version),5,2,0,1
SORTKRB12A8C131EF0,TRAVXIG128F4266779,Elena,Satan Kingsize,2,0,0,0
SOLETWK12AF72A1079,TRAVXII128F92FCC6D,Stephen Marley,Mind Control,2,2,0,1
SOJBAZO12AC4687571,TRAVXJJ12903D0F1D8,Ruby Isle,So Damn High (Will Eastman Club Edit),2,0,0,1
SOWEVAT12AB0187AE7,TRAVXUN12903CAC564,The King Sisters,Hawaiian Wedding Song,0,0,0,0
SOIOUIR12AB017ED30,TRAVXVJ128F92EA97C,Ray Conniff;Billy Butterfield,Time On My Hands (You In My Arms),1,1,0,0
SOYUIMG12A8C135784,TRAVXZP128F425C677,Michael Gettel,River Run,3,4,0,0
SOQDTSH12A6D4F9A5B,TRAVYGA128F14A2A3A,Billy Butler,She's Got Me Singing [Bonus Track],4,1,0,0
SOBDLAF12AF72A69D7,TRAVYHI12903CB95EC,T-Bone,Ride Wit Me,5,2,0,1
SOEIVEC12A8C139DDA,TRAVYIU128F42625E1,Agnostic Front,Standing On My Own,1,2,0,1
SOQHTUT12A8AE475F2,TRAVYNN128F425EBBC,Kirk Franklin with tobyMac & Sonny (of P.O.D.),Let It Go,5,1,0,1
SOCSAVL12A6D4FAC37,TRAVYPH128F149B902,Tinariwen,Assouf,1,1,0,1
SOHPXSL12A8AE47FCB,TRAVYRR128F423C597,Alice Cooper,Make That Money (Scrooge's Song) (Album Version),5,2,0,1
SOWAJLC12A8AE46C42,TRAVYTB128F4242404,Ramses,Les Rats,2,2,0,0
SORYNFW12A5891EC23,TRAVYVD128F4237876,Móveis Coloniais de Acaju,Esquilo não samba,5,1,0,1
SOAZHOK12A8AE46E45,TRAVYXA128F425906C,Andy Andy,Vida,4,2,0,0
SOZPTVU12A6D4F8B4D,TRAVYXL128EF34722F,Novembre,Reason,1,2,0,1
SOIRWHR12AAA15FCC6,TRAVYXU128F92E0FE8,Symbiosis Orchestra,Live At Fabbricaeuropa_ Florence 1,2,1,0,0
SODBINY12AB017DAC4,TRAVZBG128F9332358,Crazy Girl,Get Picked Up (Niyi Can't Mix Version 1),2,0,0,0
